dealUniqueId,fromCurrency,toCurrency,dealTimeStamp,dealAmount
DEALID64613,HRK,ETB,10-Aug-12,1183
DEALID64614,HTG,EUR,11-Aug-12,1183
DEALID64615,HUF,FJD,12-Aug-12,1183
DEALID64616,IDR,FKP,13-Aug-12,1183
DEALID64617,ILS,GBP,14-Aug-12,1183
DEALID64618,INR,GEL,15-Aug-12,1183
DEALID64619,IQD,GHS,16-Aug-12,1183
DEALID64620,IRR,GIP,17-Aug-12,1183
DEALID64621,ISK,GMD,18-Aug-12,1183
DEALID64622,JMD,GNF,19-Aug-12,1183
DEALID64623,JOD,GTQ,20-Aug-12,1183
DEALID64624,JPY,GYD,21-Aug-12,1183
DEALID64625,KES,HKD,22-Aug-12,1183
DEALID64626,KGS,HNL,23-Aug-12,1183
DEALID64627,KHR,HRK,24-Aug-12,1183
DEALID64628,KMF,HTG,25-Aug-12,1183
DEALID64629,KPW,HUF,26-Aug-12,1183
DEALID64630,KRW,IDR,27-Aug-12,1183
DEALID64631,KWD,ILS,28-Aug-12,1183
DEALID64632,KYD,INR,29-Aug-12,1183
DEALID64633,KZT,IQD,30-Aug-12,1183
DEALID64634,LAK,IRR,31-Aug-12,1183
DEALID64635,LBP,ISK,01-Sep-12,1183
DEALID64636,LKR,JMD,02-Sep-12,1183
DEALID64637,LRD,JOD,03-Sep-12,1183
DEALID64638,LSL,JPY,04-Sep-12,1183
DEALID64639,LYD,KES,05-Sep-12,1183
DEALID64640,MAD,KGS,06-Sep-12,1183
DEALID64641,MDL,KHR,07-Sep-12,1183
DEALID64642,MGA,KMF,08-Sep-12,1183
DEALID64643,MKD,KPW,09-Sep-12,1183
DEALID64644,MMK,KRW,10-Sep-12,1183
DEALID64645,MNT,KWD,11-Sep-12,1183
DEALID64646,MOP,KYD,12-Sep-12,1183
DEALID64647,MRO,KZT,13-Sep-12,1183
DEALID64648,MUR,LAK,14-Sep-12,1183
DEALID64649,MVR,LBP,15-Sep-12,1183
DEALID64650,MWK,LKR,16-Sep-12,1183
DEALID64651,MXN,LRD,17-Sep-12,1183
DEALID64652,MXV,LSL,18-Sep-12,1183
DEALID64653,MYR,LYD,19-Sep-12,1183
DEALID64654,MZN,MAD,20-Sep-12,1183
DEALID64655,NAD,MDL,21-Sep-12,1183
DEALID64656,NGN,MGA,22-Sep-12,1183
DEALID64657,NIO,MKD,23-Sep-12,1183
DEALID64658,NOK,MMK,24-Sep-12,1183
DEALID64659,NPR,MNT,25-Sep-12,1183
DEALID64660,NZD,MOP,26-Sep-12,1183
DEALID64661,OMR,MRO,27-Sep-12,1183
DEALID64662,PAB,MUR,28-Sep-12,1183
DEALID64663,PEN,MVR,29-Sep-12,1183
DEALID64664,PGK,MWK,30-Sep-12,1183
DEALID64665,PHP,MXN,01-Oct-12,1183
DEALID64666,PKR,MXV,02-Oct-12,1183
DEALID64667,PLN,MYR,03-Oct-12,1183
DEALID64668,PYG,MZN,04-Oct-12,1183
DEALID64669,QAR,NAD,05-Oct-12,1183
DEALID64670,RON,NGN,06-Oct-12,1183
DEALID64671,RSD,NIO,07-Oct-12,1183
DEALID64672,RUB,NOK,08-Oct-12,1183
DEALID64673,RWF,NPR,09-Oct-12,1183
DEALID64674,SAR,NZD,10-Oct-12,1183
DEALID64675,SBD,OMR,11-Oct-12,1183
DEALID64676,SCR,PAB,12-Oct-12,1183
DEALID64677,SDG,PEN,13-Oct-12,1183
DEALID64678,SEK,PGK,14-Oct-12,1183
DEALID64679,SGD,PHP,15-Oct-12,1183
DEALID64680,SHP,PKR,16-Oct-12,1183
DEALID64681,SLL,PLN,17-Oct-12,1183
DEALID64682,SOS,PYG,18-Oct-12,1183
DEALID64683,SRD,QAR,19-Oct-12,1183
DEALID64684,SSP,RON,20-Oct-12,1183
DEALID64685,STD,RSD,21-Oct-12,1183
DEALID64686,SVC,RUB,22-Oct-12,1183
DEALID64687,SYP,RWF,23-Oct-12,1183
DEALID64688,SZL,SAR,24-Oct-12,1183
DEALID64689,THB,SBD,25-Oct-12,1183
DEALID64690,TJS,SCR,26-Oct-12,1183
DEALID64691,TMT,SDG,27-Oct-12,1183
DEALID64692,TND,SEK,28-Oct-12,1183
DEALID64693,TOP,SGD,29-Oct-12,1183
DEALID64694,TRY,SHP,30-Oct-12,1183
DEALID64695,TTD,SLL,31-Oct-12,1183
DEALID64696,TWD,SOS,01-Nov-12,1183
DEALID64697,TZS,SRD,02-Nov-12,1183
DEALID64698,UAH,SSP,03-Nov-12,1183
DEALID64699,UGX,STD,04-Nov-12,1183
DEALID64700,USD,SVC,05-Nov-12,1183
DEALID64701,USN,SYP,06-Nov-12,1183
DEALID64702,UYI,SZL,07-Nov-12,1183
DEALID64703,UYU,THB,08-Nov-12,1183
DEALID64704,UZS,TJS,09-Nov-12,1183
DEALID64705,VEF,TMT,10-Nov-12,1183
DEALID64706,VND,TND,11-Nov-12,1183
DEALID64707,VUV,TOP,12-Nov-12,1183
DEALID64708,WST,TRY,13-Nov-12,1183
DEALID64709,XAF,TTD,14-Nov-12,1183
DEALID64710,XAG,TWD,15-Nov-12,1183
DEALID64711,XAU,TZS,16-Nov-12,1183
DEALID64712,XBA,UAH,17-Nov-12,1183
DEALID64713,XBB,UGX,18-Nov-12,1183
DEALID64714,XBC,USD,19-Nov-12,1183
DEALID64715,XBD,USN,20-Nov-12,1183
DEALID64716,XCD,UYI,21-Nov-12,1183
DEALID64717,XDR,UYU,22-Nov-12,1183
DEALID64718,XOF,UZS,23-Nov-12,1183
DEALID64719,XPD,VEF,24-Nov-12,1183
DEALID64720,XPF,VND,25-Nov-12,1183
DEALID64721,XPT,VUV,26-Nov-12,1183
DEALID64722,XSU,WST,27-Nov-12,1183
DEALID64723,XTS,XAF,28-Nov-12,1183
DEALID64724,XUA,XAG,29-Nov-12,1183
DEALID64725,XXX,XAU,30-Nov-12,1183
DEALID64726,YER,XBA,01-Dec-12,1183
DEALID64727,ZAR,XBB,02-Dec-12,1183
DEALID64728,ZMW,XBC,03-Dec-12,1183
DEALID64729,ZWL,XBD,04-Dec-12,1183
DEALID64730,,XCD,05-Dec-12,1183
DEALID64731,,XDR,06-Dec-12,1183
DEALID64732,AED,XOF,07-Dec-12,1183
DEALID64733,AFN,XPD,08-Dec-12,1183
DEALID64734,ALL,XPF,09-Dec-12,1183
DEALID64735,AMD,XPT,10-Dec-12,1183
DEALID64736,ANG,XSU,11-Dec-12,1183
DEALID64737,AOA,XTS,12-Dec-12,1183
DEALID64738,ARS,XUA,13-Dec-12,1183
DEALID64739,AUD,XXX,14-Dec-12,1183
DEALID64740,AWG,YER,14-Dec-12,1183
DEALID64741,AZN,ZAR,11-Jan-10,1183
DEALID64742,BAM,ZMW,12-Jan-10,1183
DEALID64743,BBD,ZWL,13-Jan-10,1183
DEALID64744,BDT,,14-Jan-10,1183
DEALID64745,BGN,AED,15-Jan-10,1183
DEALID64746,BHD,AFN,16-Jan-10,1183
DEALID64747,BIF,ALL,17-Jan-10,1183
DEALID64748,BMD,AMD,18-Jan-10,1183
DEALID64749,BND,ANG,19-Jan-10,1183
DEALID64750,BOB,AOA,20-Jan-10,1183
DEALID64751,BOV,ARS,21-Jan-10,1183
DEALID64752,BRL,AUD,22-Jan-10,1183
DEALID64753,BSD,AWG,23-Jan-10,1183
DEALID64754,BTN,AZN,24-Jan-10,1183
DEALID64755,BWP,BAM,25-Jan-10,1183
DEALID64756,BYN,BBD,26-Jan-10,1183
DEALID64757,BZD,BDT,27-Jan-10,1183
DEALID64758,CAD,BGN,28-Jan-10,1183
DEALID64759,CDF,BHD,29-Jan-10,1183
DEALID64760,CHE,BIF,30-Jan-10,1183
DEALID64761,CHF,BMD,31-Jan-10,1183
DEALID64762,CHW,BND,01-Feb-10,1183
DEALID64763,CLF,BOB,02-Feb-10,1183
DEALID64764,CLP,BOV,03-Feb-10,1183
DEALID64765,CNY,BRL,04-Feb-10,1183
DEALID64766,COP,BSD,05-Feb-10,1183
DEALID64767,COU,BTN,06-Feb-10,1183
DEALID64768,CRC,BWP,07-Feb-10,1183
DEALID64769,CUC,BYN,08-Feb-10,1183
DEALID64770,CUP,BZD,09-Feb-10,1183
DEALID64771,CVE,CAD,10-Feb-10,1183
DEALID64772,CZK,CDF,11-Feb-10,1183
DEALID64773,DJF,CHE,12-Feb-10,1183
DEALID64774,DKK,CHF,13-Feb-10,1183
DEALID64775,DOP,CHW,14-Feb-10,1183
DEALID64776,DZD,CLF,15-Feb-10,1183
DEALID64777,EGP,CLP,16-Feb-10,1183
DEALID64778,ERN,CNY,17-Feb-10,1183
DEALID64779,ETB,COP,18-Feb-10,1183
DEALID64780,EUR,COU,19-Feb-10,1183
DEALID64781,FJD,CRC,20-Feb-10,1183
DEALID64782,FKP,CUC,21-Feb-10,1183
DEALID64783,GBP,CUP,22-Feb-10,1183
DEALID64784,GEL,CVE,23-Feb-10,1183
DEALID64785,GHS,CZK,24-Feb-10,1183
DEALID64786,GIP,DJF,25-Feb-10,1183
DEALID64787,GMD,DKK,26-Feb-10,1183
DEALID64788,GNF,DOP,27-Feb-10,1183
DEALID64789,GTQ,DZD,28-Feb-10,1183
DEALID64790,GYD,EGP,01-Mar-10,1183
DEALID64791,HKD,ERN,02-Mar-10,1183
DEALID64792,HNL,ETB,03-Mar-10,1183
DEALID64793,HRK,EUR,04-Mar-10,1183
DEALID64794,HTG,FJD,05-Mar-10,1183
DEALID64795,HUF,FKP,06-Mar-10,1183
DEALID64796,IDR,GBP,07-Mar-10,1183
DEALID64797,ILS,GEL,08-Mar-10,1183
DEALID64798,INR,GHS,09-Mar-10,1183
DEALID64799,IQD,GIP,10-Mar-10,1183
DEALID64800,IRR,GMD,11-Mar-10,1183
DEALID64801,ISK,GNF,12-Mar-10,1183
DEALID64802,JMD,GTQ,13-Mar-10,1183
DEALID64803,JOD,GYD,14-Mar-10,1183
DEALID64804,JPY,HKD,15-Mar-10,1183
DEALID64805,KES,HNL,16-Mar-10,1183
DEALID64806,KGS,HRK,17-Mar-10,1183
DEALID64807,KHR,HTG,18-Mar-10,1183
DEALID64808,KMF,HUF,19-Mar-10,1183
DEALID64809,KPW,IDR,20-Mar-10,1183
DEALID64810,KRW,ILS,21-Mar-10,1183
DEALID64811,KWD,INR,22-Mar-10,1183
DEALID64812,KYD,IQD,23-Mar-10,1183
DEALID64813,KZT,IRR,24-Mar-10,1183
DEALID64814,LAK,ISK,25-Mar-10,1183
DEALID64815,LBP,JMD,26-Mar-10,1183
DEALID64816,LKR,JOD,27-Mar-10,1183
DEALID64817,LRD,JPY,28-Mar-10,1183
DEALID64818,LSL,KES,29-Mar-10,1183
DEALID64819,LYD,KGS,30-Mar-10,1183
DEALID64820,MAD,KHR,31-Mar-10,1183
DEALID64821,MDL,KMF,01-Apr-10,1183
DEALID64822,MGA,KPW,02-Apr-10,1183
DEALID64823,MKD,KRW,03-Apr-10,1183
DEALID64824,MMK,KWD,04-Apr-10,1183
DEALID64825,MNT,KYD,05-Apr-10,1183
DEALID64826,MOP,KZT,06-Apr-10,1183
DEALID64827,MRO,LAK,07-Apr-10,1183
DEALID64828,MUR,LBP,08-Apr-10,1183
DEALID64829,MVR,LKR,09-Apr-10,1183
DEALID64830,MWK,LRD,10-Apr-10,1183
DEALID64831,MXN,LSL,11-Apr-10,1183
DEALID64832,MXV,LYD,12-Apr-10,1183
DEALID64833,MYR,MAD,13-Apr-10,1183
DEALID64834,MZN,MDL,14-Apr-10,1183
DEALID64835,NAD,MGA,15-Apr-10,1183
DEALID64836,NGN,MKD,16-Apr-10,1183
DEALID64837,NIO,MMK,17-Apr-10,1183
DEALID64838,NOK,MNT,18-Apr-10,1183
DEALID64839,NPR,MOP,19-Apr-10,1183
DEALID64840,NZD,MRO,20-Apr-10,1183
DEALID64841,OMR,MUR,21-Apr-10,1183
DEALID64842,PAB,MVR,22-Apr-10,1183
DEALID64843,PEN,MWK,23-Apr-10,1183
DEALID64844,PGK,MXN,24-Apr-10,1183
DEALID64845,PHP,MXV,25-Apr-10,1183
DEALID64846,PKR,MYR,26-Apr-10,1183
DEALID64847,PLN,MZN,27-Apr-10,1183
DEALID64848,PYG,NAD,28-Apr-10,1183
DEALID64849,QAR,NGN,29-Apr-10,1183
DEALID64850,RON,NIO,30-Apr-10,1183
DEALID64851,RSD,NOK,01-May-10,1183
DEALID64852,RUB,NPR,02-May-10,1183
DEALID64853,RWF,NZD,03-May-10,1183
DEALID64854,SAR,OMR,04-May-10,1183
DEALID64855,SBD,PAB,05-May-10,1183
DEALID64856,SCR,PEN,06-May-10,1183
DEALID64857,SDG,PGK,07-May-10,1183
DEALID64858,SEK,PHP,08-May-10,1183
DEALID64859,SGD,PKR,09-May-10,1183
DEALID64860,SHP,PLN,10-May-10,1183
DEALID64861,SLL,PYG,11-May-10,1183
DEALID64862,SOS,QAR,12-May-10,1183
DEALID64863,SRD,RON,13-May-10,1183
DEALID64864,SSP,RSD,14-May-10,1183
DEALID64865,STD,RUB,15-May-10,1183
DEALID64866,SVC,RWF,16-May-10,1183
DEALID64867,SYP,SAR,17-May-10,1183
DEALID64868,SZL,SBD,18-May-10,1183
DEALID64869,THB,SCR,19-May-10,1183
DEALID64870,TJS,SDG,20-May-10,1183
DEALID64871,TMT,SEK,21-May-10,1183
DEALID64872,TND,SGD,22-May-10,1183
DEALID64873,TOP,SHP,23-May-10,1183
DEALID64874,TRY,SLL,24-May-10,1183
DEALID64875,TTD,SOS,25-May-10,1183
DEALID64876,TWD,SRD,26-May-10,1183
DEALID64877,TZS,SSP,27-May-10,1183
DEALID64878,UAH,STD,28-May-10,1183
DEALID64879,UGX,SVC,29-May-10,1183
DEALID64880,USD,SYP,30-May-10,1183
DEALID64881,USN,SZL,31-May-10,1183
DEALID64882,UYI,THB,01-Jun-10,1183
DEALID64883,UYU,TJS,02-Jun-10,1183
DEALID64884,UZS,TMT,03-Jun-10,1183
DEALID64885,VEF,TND,04-Jun-10,1183
DEALID64886,VND,TOP,05-Jun-10,1183
DEALID64887,VUV,TRY,06-Jun-10,1183
DEALID64888,WST,TTD,07-Jun-10,1183
DEALID64889,XAF,TWD,08-Jun-10,1183
DEALID64890,XAG,TZS,09-Jun-10,1183
DEALID64891,XAU,UAH,10-Jun-10,1183
DEALID64892,XBA,UGX,11-Jun-10,1183
DEALID64893,XBB,USD,12-Jun-10,1183
DEALID64894,XBC,USN,13-Jun-10,1183
DEALID64895,XBD,UYI,14-Jun-10,1183
DEALID64896,XCD,UYU,15-Jun-10,1183
DEALID64897,XDR,UZS,16-Jun-10,1183
DEALID64898,XOF,VEF,17-Jun-10,1183
DEALID64899,XPD,VND,18-Jun-10,1183
DEALID64900,XPF,VUV,19-Jun-10,1183
DEALID64901,XPT,WST,20-Jun-10,1183
DEALID64902,XSU,XAF,21-Jun-10,1183
DEALID64903,XTS,XAG,22-Jun-10,1183
DEALID64904,XUA,XAU,23-Jun-10,1183
DEALID64905,XXX,XBA,24-Jun-10,1183
DEALID64906,YER,XBB,25-Jun-10,1183
DEALID64907,ZAR,XBC,26-Jun-10,1183
DEALID64908,ZMW,XBD,27-Jun-10,1183
DEALID64909,ZWL,XCD,28-Jun-10,1183
DEALID64910,AED,XDR,29-Jun-10,1183
DEALID64911,AFN,XOF,30-Jun-10,1183
DEALID64912,ALL,XPD,01-Jul-10,1183
DEALID64913,AMD,XPF,02-Jul-10,1183
DEALID64914,ANG,XPT,03-Jul-10,1183
DEALID64915,AOA,XSU,04-Jul-10,1183
DEALID64916,ARS,XTS,05-Jul-10,1183
DEALID64917,AUD,XUA,06-Jul-10,1183
DEALID64918,AWG,XXX,07-Jul-10,1183
DEALID64919,AZN,YER,08-Jul-10,1183
DEALID64920,BAM,ZAR,09-Jul-10,1183
DEALID64921,BBD,ZMW,10-Jul-10,1183
DEALID64922,BDT,ZWL,11-Jul-10,1183
DEALID64923,BGN,,12-Jul-10,1183
DEALID64924,BHD,,13-Jul-10,1183
DEALID64925,BIF,AED,14-Jul-10,1183
DEALID64926,BMD,AFN,15-Jul-10,1183
DEALID64927,BND,ALL,16-Jul-10,1183
DEALID64928,BOB,AMD,17-Jul-10,1183
DEALID64929,BOV,ANG,18-Jul-10,1183
DEALID64930,BRL,AOA,19-Jul-10,1183
DEALID64931,BSD,ARS,20-Jul-10,1183
DEALID64932,BTN,AUD,21-Jul-10,1183
DEALID64933,BWP,AWG,22-Jul-10,1183
DEALID64934,BYN,AZN,23-Jul-10,1183
DEALID64935,BZD,BAM,24-Jul-10,1183
DEALID64936,CAD,BBD,25-Jul-10,1183
DEALID64937,CDF,BDT,26-Jul-10,1183
DEALID64938,CHE,BGN,27-Jul-10,1183
DEALID64939,CHF,BHD,28-Jul-10,1183
DEALID64940,CHW,BIF,29-Jul-10,1183
DEALID64941,CLF,BMD,30-Jul-10,1183
DEALID64942,CLP,BND,31-Jul-10,1183
DEALID64943,CNY,BOB,01-Aug-10,1183
DEALID64944,COP,BOV,02-Aug-10,1183
DEALID64945,COU,BRL,03-Aug-10,1183
DEALID64946,CRC,BSD,04-Aug-10,1183
DEALID64947,CUC,BTN,05-Aug-10,1183
DEALID64948,CUP,BWP,06-Aug-10,1183
DEALID64949,CVE,BYN,07-Aug-10,1183
DEALID64950,CZK,BZD,08-Aug-10,1183
DEALID64951,DJF,CAD,09-Aug-10,1183
DEALID64952,DKK,CDF,10-Aug-10,1183
DEALID64953,DOP,CHE,11-Aug-10,1183
DEALID64954,DZD,CHF,12-Aug-10,1183
DEALID64955,EGP,CHW,13-Aug-10,1183
DEALID64956,ERN,CLF,14-Aug-10,1183
DEALID64957,ETB,CLP,15-Aug-10,1183
DEALID64958,EUR,CNY,16-Aug-10,1183
DEALID64959,FJD,COP,17-Aug-10,1183
DEALID64960,FKP,COU,18-Aug-10,1183
DEALID64961,GBP,CRC,19-Aug-10,1183
DEALID64962,GEL,CUC,20-Aug-10,1183
DEALID64963,GHS,CUP,21-Aug-10,1183
DEALID64964,GIP,CVE,22-Aug-10,1183
DEALID64965,GMD,CZK,23-Aug-10,1183
DEALID64966,GNF,DJF,24-Aug-10,1183
DEALID64967,GTQ,DKK,25-Aug-10,1183
DEALID64968,GYD,DOP,26-Aug-10,1183
DEALID64969,HKD,DZD,27-Aug-10,1183
DEALID64970,HNL,EGP,28-Aug-10,1183
DEALID64971,HRK,ERN,29-Aug-10,1183
DEALID64972,HTG,ETB,30-Aug-10,1183
DEALID64973,HUF,EUR,31-Aug-10,1183
DEALID64974,IDR,FJD,01-Sep-10,1183
DEALID64975,ILS,FKP,02-Sep-10,1183
DEALID64976,INR,GBP,03-Sep-10,1183
DEALID64977,IQD,GEL,04-Sep-10,1183
DEALID64978,IRR,GHS,05-Sep-10,1183
DEALID64979,ISK,GIP,06-Sep-10,1183
DEALID64980,JMD,GMD,07-Sep-10,1183
DEALID64981,JOD,GNF,08-Sep-10,1183
DEALID64982,JPY,GTQ,09-Sep-10,1183
DEALID64983,KES,GYD,10-Sep-10,1183
DEALID64984,KGS,HKD,11-Sep-10,1183
DEALID64985,KHR,HNL,12-Sep-10,1183
DEALID64986,KMF,HRK,13-Sep-10,1183
DEALID64987,KPW,HTG,14-Sep-10,1183
DEALID64988,KRW,HUF,15-Sep-10,1183
DEALID64989,KWD,IDR,16-Sep-10,1183
DEALID64990,KYD,ILS,17-Sep-10,1183
DEALID64991,KZT,INR,18-Sep-10,1183
DEALID64992,LAK,IQD,19-Sep-10,1183
DEALID64993,LBP,IRR,20-Sep-10,1183
DEALID64994,LKR,ISK,21-Sep-10,1183
DEALID64995,LRD,JMD,22-Sep-10,1183
DEALID64996,LSL,JOD,23-Sep-10,1183
DEALID64997,LYD,JPY,24-Sep-10,1183
DEALID64998,MAD,KES,25-Sep-10,1183
DEALID64999,MDL,KGS,26-Sep-10,1183
DEALID65000,MGA,KHR,27-Sep-10,1183
DEALID65001,MKD,KMF,28-Sep-10,1183
DEALID65002,MMK,KPW,29-Sep-10,1183
DEALID65003,MNT,KRW,30-Sep-10,1183
DEALID65004,MOP,KWD,01-Oct-10,1183
DEALID65005,MRO,KYD,02-Oct-10,1183
DEALID65006,MUR,KZT,03-Oct-10,1183
DEALID65007,MVR,LAK,04-Oct-10,1183
DEALID65008,MWK,LBP,05-Oct-10,1183
DEALID65009,MXN,LKR,06-Oct-10,1183
DEALID65010,MXV,LRD,07-Oct-10,1183
DEALID65011,MYR,LSL,08-Oct-10,1183
DEALID65012,MZN,LYD,09-Oct-10,1183
DEALID65013,NAD,MAD,10-Oct-10,1183
DEALID65014,NGN,MDL,11-Oct-10,1183
DEALID65015,NIO,MGA,12-Oct-10,1183
DEALID65016,NOK,MKD,13-Oct-10,1183
DEALID65017,NPR,MMK,14-Oct-10,1183
DEALID65018,NZD,MNT,15-Oct-10,1183
DEALID65019,OMR,MOP,16-Oct-10,1183
DEALID65020,PAB,MRO,17-Oct-10,1183
DEALID65021,PEN,MUR,18-Oct-10,1183
DEALID65022,PGK,MVR,19-Oct-10,1183
DEALID65023,PHP,MWK,20-Oct-10,1183
DEALID65024,PKR,MXN,21-Oct-10,1183
DEALID65025,PLN,MXV,22-Oct-10,1183
DEALID65026,PYG,MYR,23-Oct-10,1183
DEALID65027,QAR,MZN,24-Oct-10,1183
DEALID65028,RON,NAD,25-Oct-10,1183
DEALID65029,RSD,NGN,26-Oct-10,1183
DEALID65030,RUB,NIO,27-Oct-10,1183
DEALID65031,RWF,NOK,28-Oct-10,1183
DEALID65032,SAR,NPR,29-Oct-10,1183
DEALID65033,SBD,NZD,30-Oct-10,1183
DEALID65034,SCR,OMR,31-Oct-10,1183
DEALID65035,SDG,PAB,01-Nov-10,1183
DEALID65036,SEK,PEN,02-Nov-10,1183
DEALID65037,SGD,PGK,03-Nov-10,1183
DEALID65038,SHP,PHP,04-Nov-10,1183
DEALID65039,SLL,PKR,05-Nov-10,1183
DEALID65040,SOS,PLN,06-Nov-10,1183
DEALID65041,SRD,PYG,07-Nov-10,1183
DEALID65042,SSP,QAR,08-Nov-10,1183
DEALID65043,STD,RON,09-Nov-10,1183
DEALID65044,SVC,RSD,10-Nov-10,1183
DEALID65045,SYP,RUB,11-Nov-10,1183
DEALID65046,SZL,RWF,12-Nov-10,1183
DEALID65047,THB,SAR,13-Nov-10,1183
DEALID65048,TJS,SBD,14-Nov-10,1183
DEALID65049,TMT,SCR,15-Nov-10,1183
DEALID65050,TND,SDG,16-Nov-10,1183
DEALID65051,TOP,SEK,17-Nov-10,1183
DEALID65052,TRY,SGD,18-Nov-10,1183
DEALID65053,TTD,SHP,19-Nov-10,1183
DEALID65054,TWD,SLL,20-Nov-10,1183
DEALID65055,TZS,SOS,21-Nov-10,1183
DEALID65056,UAH,SRD,22-Nov-10,1183
DEALID65057,UGX,SSP,23-Nov-10,1183
DEALID65058,USD,STD,24-Nov-10,1183
DEALID65059,USN,SVC,25-Nov-10,1183
DEALID65060,UYI,SYP,26-Nov-10,1183
DEALID65061,UYU,SZL,27-Nov-10,1183
DEALID65062,UZS,THB,28-Nov-10,1183
DEALID65063,VEF,TJS,29-Nov-10,1183
DEALID65064,VND,TMT,30-Nov-10,1183
DEALID65065,VUV,TND,01-Dec-10,1183
DEALID65066,WST,TOP,02-Dec-10,1183
DEALID65067,XAF,TRY,03-Dec-10,1183
DEALID65068,XAG,TTD,04-Dec-10,1183
DEALID65069,XAU,TWD,05-Dec-10,1183
DEALID65070,XBA,TZS,06-Dec-10,1183
DEALID65071,XBB,UAH,07-Dec-10,1183
DEALID65072,XBC,UGX,08-Dec-10,1183
DEALID65073,XBD,USD,09-Dec-10,1183
DEALID65074,XCD,USN,10-Dec-10,1183
DEALID65075,XDR,UYI,11-Dec-10,1183
DEALID65076,XOF,UYU,12-Dec-10,1183
DEALID65077,XPD,UZS,13-Dec-10,1183
DEALID65078,XPF,VEF,14-Dec-10,1183
DEALID65079,XPT,VND,15-Dec-10,1183
DEALID65080,XSU,VUV,16-Dec-10,1183
DEALID65081,XTS,WST,17-Dec-10,1183
DEALID65082,XUA,XAF,18-Dec-10,1183
DEALID65083,XXX,XAG,19-Dec-10,1183
DEALID65084,YER,XAU,20-Dec-10,1183
DEALID65085,ZAR,XBA,21-Dec-10,1183
DEALID65086,ZMW,XBB,22-Dec-10,1183
DEALID65087,ZWL,XBC,23-Dec-10,1183
DEALID65088,,XBD,24-Dec-10,1183
DEALID65089,AED,XCD,25-Dec-10,1183
DEALID65090,AFN,XDR,26-Dec-10,1183
DEALID65091,ALL,XOF,27-Dec-10,1183
DEALID65092,AMD,XPD,28-Dec-10,1183
DEALID65093,ANG,XPF,29-Dec-10,1183
DEALID65094,AOA,XPT,30-Dec-10,1183
DEALID65095,ARS,XSU,31-Dec-10,1183
DEALID65096,AUD,XTS,01-Jan-11,1183
DEALID65097,AWG,XUA,02-Jan-11,1183
DEALID65098,AZN,XXX,03-Jan-11,1183
DEALID65099,BAM,YER,04-Jan-11,1183
DEALID65100,BBD,ZAR,05-Jan-11,1183
DEALID65101,BDT,ZMW,06-Jan-11,1183
DEALID65102,BGN,ZWL,07-Jan-11,1183
DEALID65103,BHD,AED,08-Jan-11,1183
DEALID65104,BIF,AFN,09-Jan-11,1183
DEALID65105,BMD,ALL,10-Jan-11,1183
DEALID65106,BND,AMD,11-Jan-11,1183
DEALID65107,BOB,ANG,12-Jan-11,1183
DEALID65108,BOV,AOA,13-Jan-11,1183
DEALID65109,BRL,ARS,14-Jan-11,1183
DEALID65110,BSD,AUD,15-Jan-11,1183
DEALID65111,BTN,AWG,16-Jan-11,1183
DEALID65112,BWP,AZN,17-Jan-11,1183
DEALID65113,BYN,BAM,18-Jan-11,1183
DEALID65114,BZD,BBD,19-Jan-11,1183
DEALID65115,CAD,BDT,20-Jan-11,1183
DEALID65116,CDF,BGN,21-Jan-11,1183
DEALID65117,CHE,BHD,22-Jan-11,1183
DEALID65118,CHF,BIF,23-Jan-11,1183
DEALID65119,CHW,BMD,24-Jan-11,1183
DEALID65120,CLF,BND,25-Jan-11,1183
DEALID65121,CLP,BOB,26-Jan-11,1183
DEALID65122,CNY,BOV,27-Jan-11,1183
DEALID65123,COP,BRL,28-Jan-11,1183
DEALID65124,COU,BSD,29-Jan-11,1183
DEALID65125,CRC,BTN,30-Jan-11,1183
DEALID65126,CUC,BWP,31-Jan-11,1183
DEALID65127,CUP,BYN,01-Feb-11,1183
DEALID65128,CVE,BZD,02-Feb-11,1183
DEALID65129,CZK,CAD,03-Feb-11,1183
DEALID65130,DJF,CDF,04-Feb-11,1183
DEALID65131,DKK,CHE,05-Feb-11,1183
DEALID65132,DOP,CHF,06-Feb-11,1183
DEALID65133,DZD,CHW,07-Feb-11,1183
DEALID65134,EGP,CLF,08-Feb-11,1183
DEALID65135,ERN,CLP,09-Feb-11,1183
DEALID65136,ETB,CNY,10-Feb-11,1183
DEALID65137,EUR,COP,11-Feb-11,1183
DEALID65138,FJD,COU,12-Feb-11,1183
DEALID65139,FKP,CRC,13-Feb-11,1183
DEALID65140,GBP,CUC,14-Feb-11,1183
DEALID65141,GEL,CUP,15-Feb-11,1183
DEALID65142,GHS,CVE,16-Feb-11,1183
DEALID65143,GIP,CZK,17-Feb-11,1183
DEALID65144,GMD,DJF,18-Feb-11,1183
DEALID65145,GNF,DKK,19-Feb-11,1183
DEALID65146,GTQ,DOP,20-Feb-11,1183
DEALID65147,GYD,DZD,21-Feb-11,1183
DEALID65148,HKD,EGP,22-Feb-11,1183
DEALID65149,HNL,ERN,23-Feb-11,1183
DEALID65150,HRK,ETB,24-Feb-11,1183
DEALID65151,HTG,EUR,25-Feb-11,1183
DEALID65152,HUF,FJD,26-Feb-11,1183
DEALID65153,IDR,FKP,27-Feb-11,1183
DEALID65154,ILS,GBP,28-Feb-11,1183
